tags,discription,price,title,Title,img,url
"Batteries & Chargers,Button Cell,CR1220,Dry",,Rs.25.00,Tianqiu CR1220 (Local),Tianqiu CR1220 (Local),http://scionelectronics.com/wp-content/uploads/2016/10/Tianqiu-CR1220-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tianqiu-cr1220/
Others,"External size(mm): W25×D120×H100,Cooling metal plate size: W120×D23×H105 (thermal conductivity block),        W46×D28×H60 (guide cold block)","Rs.1,475.00",Thermoelectric Peltier Refrigeration Cooling System Kit,Thermoelectric Peltier Refrigeration Cooling System Kit,,http://scionelectronics.com/product/thermoelectric-peltier-refrigeration-cooling-system-kit/
"Temperature & Humidity,Thermal Sensor Scion","NTC thermistor,Adjustable temperature distribution and bit detection threshold,Working voltage : 3.3V-5V,Output format : Digital switching output (0 and 1),LM393 comparator",Rs.180.00,Thermal Sensor Module,Thermal Sensor Module,http://scionelectronics.com/wp-content/uploads/2015/08/Thermal-Sensor-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/thermal-sensor/
Temperature & Humidity,"Humidity measurement range : 20%~90%RH,Humidity measurement error : ±5%RH,Temperature measurement range : 0~60℃,Temperature measurement error : ±2℃,Working voltage : 5V",Rs.290.00,Temperature and Humidity Sensor Module DHT11 (KY-015),Temperature and Humidity Sensor Module DHT11 (KY-015),http://scionelectronics.com/wp-content/uploads/2015/10/Temperature-and-Humidity-Sensor-Module-DHT11-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/temperature-and-humidity-sensor-module-dht11/
Temperature & Humidity,"Supply voltage: 3.0V to 5.5V,Operating temperature range: -55°C to +125°C (-67°F to +257°F),Storage temperature range: -55°C to +125°C (-67°F to +257°F),Accuracy over the range of -10°C to +85°C: ±0.5°C",Rs.260.00,Tempearute Probe Water Proof DS18b20,Tempearute Probe Water Proof DS18b20,http://scionelectronics.com/wp-content/uploads/2015/11/Tempearute-Probe-Water-Proof-DS18b20-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tempearute-probe-water-proof-ds18b20/
Others,"Dimensions (mm): 40*40*3.3,Color: White,Couples: 127,Umax (V): 15.4,Imax (A): 15,Max power consumption (W):231,Tmax (degree Celsius): 70,Qcmax T=0(W): 137","Rs.1,300.00",TEC1-12715 136.8W 12V-15.4V 15A Thermoelectric Cooler Peltier,TEC1-12715 136.8W 12V-15.4V 15A Thermoelectric Cooler Peltier,,http://scionelectronics.com/product/tec1-12715-136-8w-12v-15-4v-15a-thermoelectric-cooler-peltier/
Others,"Voltage: 12V,Couples: 127,Umax (V): 15.4,Imax (A): 10,Tmax(°): 66,QM(W): 92.4W,Material: Ceramic,Cable length: 20cm,Color: White","Rs.1,070.00",TEC1-12710 DC12V 10A Thermoelectric Cooler Peltier 40*40*3.2mm,TEC1-12710 DC12V 10A Thermoelectric Cooler Peltier 40*40*3.2mm,,http://scionelectronics.com/product/tec1-12710-dc12v-10a-thermoelectric-cooler-peltier-40403-2mm/
"Amplifiers & Sounds,Bluetooth,Sensors & Modules","Chip: TDA7492P,Power: 2.1 interface 8V – 25V DC power supply,Audio input: CSR8635 Bluetooth chip, Bluetooth V4.0(stereo input various versions of the Bluetooth connection),Output Impedance: 8Ω(Best), 4/6/8/16Ω impedance can drive speakers,Output Power: Add pre-5532 output foot (powered 25V,6Ω impedance output 25W+25W, 8Ω impedance output 2x40W dual-channel)","Rs.2,520.00",TDA7492P 50W+50W Wireless Bluetooth 4.0 Audio Receiver Digital Amplifier Board,TDA7492P 50W+50W Wireless Bluetooth 4.0 Audio Receiver Digital Amplifier Board,http://scionelectronics.com/wp-content/uploads/2017/01/TDA7492P-50W-50W-Wireless-Bluetooth-4.0-Audio-Receiver-Digital-Amplifier-Board-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda7492p-50w50w-wireless-bluetooth-4-0-audio-receiver-digital-amplifier-board/
"Audio Amplifier,IC (Integrated Circuits)",,Rs.95.00,TDA8425,TDA8425,http://scionelectronics.com/wp-content/uploads/2017/05/TDA8425-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda8425/
IC (Integrated Circuits),,Rs.25.00,TEA2025B,TEA2025B,,http://scionelectronics.com/product/tea2025b/
IC (Integrated Circuits),,Rs.205.00,TDA7377,TDA7377,,http://scionelectronics.com/product/tda7377/
"Audio Amplifier,IC (Integrated Circuits)",,Rs.185.00,TDA7386,TDA7386,http://scionelectronics.com/wp-content/uploads/2017/05/TDA7386-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda7386/
"IC (Integrated Circuits),Other",,Rs.245.00,TDA7317,TDA7317,http://scionelectronics.com/wp-content/uploads/2017/06/TDA7317-Scion-Electronics-Sri-Lanka-Recovered.jpg,http://scionelectronics.com/product/tda7317/
"Audio Amplifier,IC (Integrated Circuits)",,Rs.370.00,TDA7312,TDA7312,http://scionelectronics.com/wp-content/uploads/2017/06/TDA7312-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda7312/
"Amplifiers & Sounds,Sensors & Modules","Working voltage: 6V-18V,Board size: 45mm x 33mm,On-board dial potentiometer, can adjust the volume of output size,With DC power jack",Rs.585.00,TDA7297 15W+15W Audio Amplifier Module,TDA7297 15W+15W Audio Amplifier Module,http://scionelectronics.com/wp-content/uploads/2016/04/TDA7297-Audio-Amplifier-Module-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tda7297-audio-amplifier-module/
"Audio Amplifier,IC (Integrated Circuits)",,Rs.205.00,TDA7294S,TDA7294S,,http://scionelectronics.com/product/tda7294s/
"Amplifiers & Sounds,Sensors & Modules","The on-board TDA7266 audio power amplifier chip, double track 7W + 7W, suitable for 4-8ohm 5-15W speakers,The main pin has led chip, convenient external device control, on-board 2 way 5.08mm pitch 2P terminal, represent left and right channel output,The on-board dial potentiometer, can adjust the output volume,Support DC socket, terminal blocks, row needles 3 power input mode, the default is DC socket, working voltage: 3-18V,The board size: 45x33mm",Rs.490.00,TDA7266 Audio Amplifier Module,TDA7266 Audio Amplifier Module,http://scionelectronics.com/wp-content/uploads/2017/12/TDA7266-Audio-Amplifier-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda7266-audio-amplifier-module/
"Decoder/Driver/Demultiplexer,IC (Integrated Circuits)",,Rs.315.00,TLC5940NT,TLC5940NT,http://scionelectronics.com/wp-content/uploads/2017/05/TLC5940NT-Scion-Electronics-Sri-Lanka-Recovered.jpg,http://scionelectronics.com/product/tlc5940nt/
"Audio Amplifier,IC (Integrated Circuits)",,Rs.220.00,TDA7250,TDA7250,http://scionelectronics.com/wp-content/uploads/2017/05/TDA7250-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tda7250/
"A27,Batteries & Chargers,Dry",,Rs.60.00,"TMMQ, Tianqui 12V, 27A (Local)","TMMQ, Tianqui 12V, 27A (Local)",http://scionelectronics.com/wp-content/uploads/2016/12/TMMQTianqui-27A-High-Voltage-Battery-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tmmq-12v-27a/
"IC (Integrated Circuits),Regulator",,Rs.235.00,TL496CP,TL496CP,http://scionelectronics.com/wp-content/uploads/2017/06/TL496CP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl496cp/
"IC (Integrated Circuits),PWM Controller",,Rs.20.00,TL494N,TL494N,http://scionelectronics.com/wp-content/uploads/2017/06/TL494N-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl494n/
"IC (Integrated Circuits),Programmable Reference",,Rs.4.00,TL431A,TL431A,http://scionelectronics.com/wp-content/uploads/2017/05/TL431A-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl431a/
"IC (Integrated Circuits),Operational Amplifier",,Rs.18.00,TL084CN,TL084CN,http://scionelectronics.com/wp-content/uploads/2017/06/TL084CN-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl084cn/
"IC (Integrated Circuits),Operational Amplifier",,Rs.20.00,TL082CP,TL082CP,http://scionelectronics.com/wp-content/uploads/2017/06/TL082CP-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tl082/
"IC (Integrated Circuits),Operational Amplifier",,Rs.19.00,TL072CP,TL072CP,http://scionelectronics.com/wp-content/uploads/2017/06/TL072CP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl072cp/
"IC (Integrated Circuits),Operational Amplifier",,Rs.20.00,TL081CP,TL081CP,http://scionelectronics.com/wp-content/uploads/2017/06/TL081CP-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tl081cp/
"BJT-PNP,Transistors",,Rs.40.00,TIP42A,TIP42A,http://scionelectronics.com/wp-content/uploads/2017/01/TIP42A-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip42a/
"BJT-NPN,Transistors",,Rs.20.00,TIP31C,TIP31C,http://scionelectronics.com/wp-content/uploads/2017/01/TIP31C-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip31c/
BJT-NPN,,Rs.66.00,TIP41A,TIP41A,http://scionelectronics.com/wp-content/uploads/2016/12/TIP41A-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip41a/
"BJT-PNP,Transistors",,Rs.38.00,TIP145T,TIP145T,http://scionelectronics.com/wp-content/uploads/2017/01/TIP145T-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip145/
"BJT-NPN,Transistors",,Rs.37.00,TIP140T,TIP140T,http://scionelectronics.com/wp-content/uploads/2017/01/TIP140T-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip140/
BJT-NPN,,Rs.23.00,TIP120,TIP120,http://scionelectronics.com/wp-content/uploads/2016/12/TIP120-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tip120/
"Other,Tilt Sensor Scion","Working voltage: 3.3-12V,Compatible for Arduino, Raspberry PI and STM32",Rs.210.00,Tilt Sensor,Tilt Sensor,http://scionelectronics.com/wp-content/uploads/2015/08/Tilt-Sensor-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tilt-sensor/
"RTC,Tiny RTC Module DS1307 Scion","DS1307 is accessed via the I2C protocol,Hour : Minutes : Seconds AM/PM,Day Month, Date – Year,DS1307 based RTC without LIR2032 battery,1Hz output pin,56 Bytes of Non-volatile memory available to user,Without battery",Rs.180.00,Tiny RTC Module DS1307,Tiny RTC Module DS1307,http://scionelectronics.com/wp-content/uploads/2015/08/Tiny-RTC-Module-DS1307-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tiny-rtc-module-ds1307/
"Batteries & Chargers,Button Cell,CR2025,Dry",,Rs.25.00,"Tianqui, TMMQ CR2025 (Local)","Tianqui, TMMQ CR2025 (Local)",http://scionelectronics.com/wp-content/uploads/2016/12/Tianqui-TMMQ-CR2025-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tmmq-cr2025/
"Batteries & Chargers,Button Cell,CR1632,Dry",,Rs.40.00,Tianqiu CR1632 (Local),Tianqiu CR1632 (Local),http://scionelectronics.com/wp-content/uploads/2016/06/Tianqiu-CR1632-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tianqiu-cr1632/
Wheels,,Rs.395.00,Toy Car Tyre Wheel Large,Toy Car Tyre Wheel Large,http://scionelectronics.com/wp-content/uploads/2015/09/Toy-Car-Tyre-Wheel-Large-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/toy-car-tyre-wheel-large/
Wheels,"Diameter: 84mm,Thickness: 39.5mm,Hole diamter: 3.8mm",Rs.560.00,Toy Car Tyre Wheel 84mm,Toy Car Tyre Wheel 84mm,http://scionelectronics.com/wp-content/uploads/2015/09/Toy-Car-Tyre-Wheel-84mm-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toy-car-tyre-wheel-84mm/
"AAA,Batteries & Chargers,Dry",,Rs.25.00,Toshiba AAA 1.5V (Local),Toshiba AAA 1.5V (Local),http://scionelectronics.com/wp-content/uploads/2016/05/Toshiba-AAA-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/toshiba-aaa-1-5v/
"Servo Motors,Tower Pro SG-5010 Micro Servo Motor Scion","Operating speed (4.8V no load) : 0.14sec/60degrees,Operating speed (6.0V no load) : 0.11sec/60degrees,Stall torque(4.8V) : (8kg/cm) (110 oz/in.),Stall torque(6.0V) : (11 kg/cm) (156 oz/in.),Temperature range : -30 to +60 Celsius,Dead band width : 4 usec,Operation voltage : 3.5-8.4V",Rs.785.00,Tower Pro SG-5010 Micro Servo Motor,Tower Pro SG-5010 Micro Servo Motor,http://scionelectronics.com/wp-content/uploads/2015/08/Tower-Pro-SG-5010-Micro-Servo-Motor-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tower-pro-sg-5010-micro-servo-motor/
"AA,Batteries & Chargers,Dry",,Rs.22.00,Toshiba AA 1.5V (Local),Toshiba AA 1.5V (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Toshiba-AA-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/toshiba-aa-1-5v/
"9V,Dry",,Rs.155.00,Toshiba 9V (Local),Toshiba 9V (Local),http://scionelectronics.com/wp-content/uploads/2016/09/Toshiba-9V-Battery-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toshiba-9v/
"Connectors,Others",,Rs.25.00,Torch Bulb Holder – Screw Red (Local),Torch Bulb Holder – Screw Red (Local),http://scionelectronics.com/wp-content/uploads/2017/02/Torch-Bulb-Holder-Screw-Red-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/torch-bulb-holder-screw/
"Connectors,Others",,Rs.25.00,Torch Bulb Holder – Screw Black (Local),Torch Bulb Holder – Screw Black (Local),http://scionelectronics.com/wp-content/uploads/2017/02/Torch-Bulb-Holder-Screw-Black-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/torch-bulb-holder-screw-black/
"Lighting,Torch Bulb",,Rs.12.00,Torch Bulb – Screw (Local),Torch Bulb – Screw (Local),http://scionelectronics.com/wp-content/uploads/2017/02/Torch-Bulb-Screw-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/torch-bulb-screw/
Others,,Rs.18.00,Toggle Switch Seat – Yellow,Toggle Switch Seat – Yellow,,http://scionelectronics.com/product/toggle-switch-seat-yellow/
Others,,Rs.18.00,Toggle Switch Seat – Green,Toggle Switch Seat – Green,,http://scionelectronics.com/product/toggle-switch-seat-green/
Others,,Rs.18.00,Toggle Switch Seat – Blue,Toggle Switch Seat – Blue,,http://scionelectronics.com/product/toggle-switch-seat-blue/
"Switches,Toggle",,Rs.45.00,"Toggle Switch 6 Pin 2 Way (6V, 125VAC)","Toggle Switch 6 Pin 2 Way (6V, 125VAC)",http://scionelectronics.com/wp-content/uploads/2018/01/Toggle-Switch-6-Pin-2-Way6V-125VAC-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toggle-switch-6-pin-2-way-2/
"Switches,Toggle",,Rs.30.00,Toggle Switch 3Pin (Local),Toggle Switch 3Pin (Local),http://scionelectronics.com/wp-content/uploads/2016/12/Toggle-Switch-3Pin-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toggle-switch-3pin/
"Switches,Toggle",,Rs.35.00,Toggle Switch 3A-250V (Local),Toggle Switch 3A-250V (Local),http://scionelectronics.com/wp-content/uploads/2016/06/Toggle-Switch-3A-250V-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toggle-switch-3a-250v/
"Switches,Toggle,Toggle Switch 6 Pin 2 Way Scion",,Rs.35.00,Toggle Switch 3 Pin 2 Way II,Toggle Switch 3 Pin 2 Way II,http://scionelectronics.com/wp-content/uploads/2015/08/Toggle-Switch-6-Pin-2-Way-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/toggle-switch-6-pin-2-way/
"Switches,Toggle",,Rs.45.00,Toggle Switch 3 Pin 2 Way,Toggle Switch 3 Pin 2 Way,http://scionelectronics.com/wp-content/uploads/2016/08/Toggle-Switch-3-Pin-2-Way-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toggle-switch-3-pin-2-way/
"Relays,Solid State","5V solid state relays 240V 2A, output with resistive fuse 240V 2A,Size : 53*32*23mm (L * W * H),Input power supply : 5V DC (160mA),The input control signal voltage : 0-1.5V low state relays ON  and 2.5-5V state high relay OFF",Rs.690.00,Two Way Solid State Relay Module For Arduino,Two Way Solid State Relay Module For Arduino,http://scionelectronics.com/wp-content/uploads/2017/08/Two-Way-Solid-State-Relay-Module-For-Arduino-2-Scion-Electronics-Sri-Lanka.jpg.jpg,http://scionelectronics.com/product/two-way-solid-state-relay-module-for-arduino/
"Tools,Tweezers",,Rs.85.00,Tweezer Pair TS9802 (Local),Tweezer Pair TS9802 (Local),http://scionelectronics.com/wp-content/uploads/2016/06/Tweezer-Pair-TS9802-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tweezer-pair-ts9802/
"Tools,Tweezers",,Rs.70.00,Tweezer – Jackly (Local),Tweezer – Jackly (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Jackly-Tweezer-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/jackly-tweezer/
"Tools,Tweezers","Type: TS – 15,Material: Stainless Steel,Color: Silver,Length: 11.8cm,Width: 1cm,Thickness: 1mm,Weight: 20g,Good Rigidity, flexibility and tenacity,Anti-corrosion, anti-acid and antimagnetic,Designed to meet the requirements of the electronics and precision engineering industries,The tip can bend 45°, suitable for clipping the component parts in narrow place",Rs.85.00,Tweezer – Gooi TS-15,Tweezer – Gooi TS-15,http://scionelectronics.com/wp-content/uploads/2017/12/Tweezer-Gooi-TS-15-1-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/tweezer-gooi-ts-15/
"Tools,Tweezers","Type: TS – 12,Material: Stainless Steel,Color: Silver,Length: 12.6cm,Width: 1cm,Thickness: 1mm",Rs.35.00,Tweezer – Gooi TS-12 (Local),Tweezer – Gooi TS-12 (Local),http://scionelectronics.com/wp-content/uploads/2016/04/Gooi-Tweezer-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/gooi-tweezer/
"Tools,Tweezers","Material: Stainless steel,Length: 140mm,Thickness: 1.2mm",Rs.85.00,Tweezer – Gooi TS-11,Tweezer – Gooi TS-11,http://scionelectronics.com/wp-content/uploads/2017/06/Gooi-Tweezer-Scion-Electronics-Sri-Lanka-.jpg,http://scionelectronics.com/product/tweezer-gooi/
"Connectors,Others",,Rs.90.00,TV Antenna Jack Original Female,TV Antenna Jack Original Female,,http://scionelectronics.com/product/tv-antenna-jack-original-female/
"Lighting,Torch Bulb",,Rs.25.00,Torch Bulb – Pin – 4.8V (Japan) (Local),Torch Bulb – Pin – 4.8V (Japan) (Local),http://scionelectronics.com/wp-content/uploads/2017/02/Torch-Bulb-Pin-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/torch-bulb-pin-4-8v/
"Connectors,Others",,Rs.90.00,TV Antenna Jack Original Male,TV Antenna Jack Original Male,,http://scionelectronics.com/product/tv-antenna-jack-original-male/
"Connectors,Others,TV Antenna Jack Scion",,Rs.13.00,TV Antenna Jack (Local),TV Antenna Jack (Local),http://scionelectronics.com/wp-content/uploads/2015/08/TV-Antenna-Jack-Scion-Electronics-Sri-Lanka-1.jpg,http://scionelectronics.com/product/tv-antenna-jack/
"Sensors & Modules,Touch",,Rs.220.00,TTP224 4-way Switch / Touch Sensor / Capacitive Touch Sensor Module,TTP224 4-way Switch / Touch Sensor / Capacitive Touch Sensor Module,http://scionelectronics.com/wp-content/uploads/2017/06/TTP224-4-Way-Switch-Touch-Sensor-Capacitive-Touch-Sensor-Module-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/ttp224-4-way-switch-touch-sensor-capacitive-touch-sensor-module/
"Switches,Toggle",,Rs.45.00,Toggle Switch 3 Pin On/Off,Toggle Switch 3 Pin On/Off,http://scionelectronics.com/wp-content/uploads/2017/08/Toggle-Switch-3-Pin-On-Off-2-Scion-Electronics-Sri-Lanka.jpg,http://scionelectronics.com/product/toggle-switch-3-pin-onoff/
